,total,confirmed,probable
219,112268,112268,
220,113439,113439,
221,114574,114574,
222,115943,115763,180.0
223,117106,116865,241.0
224,119396,119145,251.0
225,121090,120818,272.0
226,122812,122524,288.0
227,124439,124135,304.0
228,125531,125215,316.0
229,126591,126262,329.0
230,128152,127828,324.0
231,129863,129511,352.0
232,132122,131753,369.0
233,133802,133431,371.0
234,135372,134993,379.0
235,137536,137146,390.0
236,139444,138944,500.0
237,142311,141789,522.0
238,145465,144862,603.0
239,148472,147831,641.0
240,150672,150004,668.0
241,153620,152934,686.0
242,157096,156313,783.0
243,160923,160070,853.0
244,164865,163929,936.0
245,170307,169230,1077.0
246,174954,173677,1277.0
247,180862,179525,1337.0
248,184788,183284,1504.0
249,189681,188114,1567.0
250,194570,192910,1660.0
251,201795,199757,2038.0
252,207339,205088,2251.0
253,216028,213582,2446.0
254,223581,220960,2621.0
255,231018,228158,2860.0
256,236949,233913,3036.0
257,242043,238646,3397.0
258,249906,246227,3679.0
259,256700,252716,3984.0
260,262952,258574,4378.0
261,270157,265497,4660.0
262,276500,271557,4943.0
263,282916,277654,5262.0
264,289303,283831,5472.0
265,289303,283831,5472.0
266,295001,289364,5637.0
267,304023,297928,6095.0
268,312969,306603,6366.0
269,318763,312093,6670.0
270,322312,315388,6924.0
271,327477,320301,7176.0
272,333626,326064,7562.0
273,338973,331139,7834.0
274,345281,337053,8228.0
275,350862,342403,8459.0
276,356152,347534,8618.0
277,359203,350413,8790.0
278,363719,354590,9129.0
279,367218,357809,9409.0
280,370968,361276,9692.0
281,375398,365360,10038.0
282,378823,368534,10289.0
283,381841,371342,10499.0
284,384164,373492,10672.0
285,386412,375502,10910.0
286,389171,377842,11329.0
287,391889,380230,11659.0
288,394635,382758,11877.0
289,397319,385270,12049.0
290,399311,387122,12189.0
291,401011,388673,12338.0
292,402519,389882,12637.0
293,404403,391441,12962.0
294,404403,391441,12962.0
295,406545,393391,13154.0
296,409061,395713,13348.0
297,410138,396665,13473.0
298,411110,397475,13635.0
299,413107,399163,13944.0
300,415302,400958,14344.0
301,415302,400958,14344.0
302,417832,403150,14682.0
303,420544,405686,14858.0
304,423688,408630,15058.0
305,425261,410036,15225.0
306,427587,411956,15631.0
307,429570,413653,15917.0
308,431944,415748,16196.0
309,434413,417981,16432.0
310,436572,419923,16649.0
311,437552,420716,16836.0
312,438867,421946,16921.0
313,440354,423229,17125.0
314,441935,424584,17351.0
315,443562,425985,17577.0
316,445047,427318,17729.0
317,446380,428519,17861.0
318,447349,429392,17957.0
319,448268,430234,18034.0
320,449492,431238,18254.0
321,450762,432312,18450.0
322,452268,433641,18627.0
323,453808,435024,18784.0
324,454989,436022,18967.0
325,455783,436684,19099.0
326,456490,437264,19226.0
327,457317,437942,19375.0
328,458633,439052,19581.0
329,459747,440019,19728.0
330,460819,440939,19880.0
331,461807,441778,20029.0
332,462528,442390,20138.0
333,463132,442870,20262.0
334,463766,443374,20392.0
335,465176,444566,20610.0
336,466224,445479,20745.0
337,467217,446309,20908.0
338,468118,447071,21047.0
339,468682,447601,21081.0
340,469254,448098,21156.0
341,469905,448625,21280.0
342,470803,449413,21390.0
343,471851,450313,21538.0
344,472791,451122,21669.0
345,473567,451761,21806.0
346,474169,452308,21861.0
347,474621,452677,21944.0
348,475379,453324,22055.0
349,476292,454085,22207.0
350,477287,454910,22377.0
351,478157,455619,22538.0
352,479036,456370,22666.0
353,479591,456859,22732.0
354,480091,457268,22823.0
355,480845,457870,22975.0
356,481831,458653,23178.0
357,482978,459650,23328.0
358,483790,460345,23445.0
359,484594,461003,23591.0
360,485230,461527,23703.0
361,485655,461858,23797.0
362,486434,462491,23943.0
363,487374,463301,24073.0
364,488170,463969,24201.0
365,489116,464767,24349.0
366,490011,465547,24464.0
